Number,Year,Month,avr_air_pressure,avr_wind_spd,avr_temp,avr_water_pressure,rel_humidity,day_precipitation,month_sun,hour_sun,extreme_wind_speed,min_air_pressure,min_temp,max_air_pressure,max_temp,max_wind_speed,day_max_precipitation
54471,2014,12,1025.6,3.4,-5.4,2.5,57,3,68,193.7,15.6,1003.9,-14.3,1033.6,7.1,10.1,1.8
54471,2015,1,1027.4,3.4,-6.1,2.6,64,6,63,187,15.9,1008.4,-16.3,1035.1,4.8,10.4,1.6
54471,2015,2,1023.5,3.5,-2.8,3.2,62,6,61,184.2,15.8,1006.7,-16.5,1034.3,11.4,10.2,3
54471,2015,3,1021.1,4.3,3.6,4.4,54,3,69,256.7,17.3,1006.6,-10.5,1030.6,21.9,11.1,10.2
54471,2015,4,1015,4.7,10.9,7.8,59,5,60,240.6,16.9,1006.4,-2.1,1023.3,25,10,12.9
54471,2015,5,1007.2,4.6,17.2,11.3,58,6,69,307.4,16.4,991.4,2.7,1020.2,29,9.7,44.7
54471,2015,6,1004.8,3.4,22,18.3,70,12,58,259.8,11.9,999.1,13.8,1011.5,29.9,5.9,33.4
54471,2015,7,1005.5,3,25,23.3,74,10,54,245.6,21.4,993.2,16.8,1011,34.3,12.1,82.9
54471,2015,8,1007.1,3,25,25.1,79,11,62,261.4,16.5,995.3,16.8,1017.1,34.8,9.6,77.7
54471,2015,9,1014.7,3.2,19.9,16.3,70,5,65,239.5,17.9,1002,5.4,1021.4,28.1,11.4,34.5
54471,2015,10,1018.5,3.6,12.2,9.2,60,4,68,230.4,17.5,1005.7,0.8,1029.1,23.9,11.2,15.2
54471,2015,11,1027.5,4.9,-0.4,4.6,67,7,40,117.6,17.7,1009.2,-8.6,1030.2,19.4,10.1,6
54471,2015,12,1026.6,3.3,-2.8,3.5,66,5,52,148.6,15.3,1008.6,-17.7,1037.4,2.8,9.6,1.4
54471,2016,1,1028.8,3.3,-9.5,1.7,52,2,,,17.5,1012.3,-14,1036.8,4.6,11.6,6.2
54471,2016,2,1025,3.2,-3.6,2.8,57.3,1,,206,16.5,1010.4,-17.9,1034.7,6.4,10.3,18.3
54471,2016,3,1020.6,3.8,4.6,4.6,54,1,,268,19.1,1008.9,-10.2,1033.5,17.8,11.6,4
54471,2016,4,1012.1,4.2,12.3,7.25,51.5,9,,,16.4,990.6,-2.9,1028.7,25.7,11.2,56.5
54471,2016,5,1008.8,4.4,17.7,11.7,59.3,11,,260,16.5,987.3,6.1,1017.9,26.7,8.5,31.2
54471,2016,6,1005.3,3.2,22.2,19,71.1,10,,241,16.2,994.1,9.2,1011,28.7,9.2,63.1
54471,2016,7,1005.5,2.9,25.3,25.4,78.9,9,,196,13.6,985.5,13.4,1014.2,32.2,7.4,76.7
54471,2016,8,1006.8,3.3,25.1,24.5,76.1,5,,235,18.3,998,13.7,1015,31.7,8.4,65.2
54471,2016,9,1013,2.9,20,18.3,76.5,8,,159,11,1004.7,7.8,1027.8,29,6.8,27.6
54471,2016,10,1020.8,4.2,11.2,9.1,63.3,7,,171,19.2,996.5,-3.8,1031.7,22.7,11.1,77.5
54471,2016,11,1024.1,3.8,1.5,4.8,64.6,6,,131,16,1012.5,-11.1,1034,16.8,9.2,48.6
54471,2016,12,1026.5,3.9,-2.8,3.6,65.4,4,,124,16,1009.6,-15.8,1036,7.1,11.1,11.9
54471,2017,1,1027.64,3.08,-6.18,2.53,60.22,6,,159.4,15.5,1015.1,-19.7,1036.3,5.4,9,1.3
54471,2017,2,1024.9,3.2,-2.5,3,55.4,2,,178.1,16.7,1005.8,-14.5,1035.3,6,9.8,19.7
54471,2017,3,1020.6,3.5,3.6,4.3,53,0,,216.7,17.8,1010,-10.1,1029.2,16.4,9.5,12
54471,2017,4,1011.04,4.28,12.64,7.4,51.56,2,,268.7,16.3,996.3,0.6,1022.3,24.3,9.2,7
54471,2017,5,1009.77,4.41,18.34,11.89,56.65,7,,318.9,19.9,976.1,5.5,1022.3,31.2,11.7,100.1999
54471,2017,6,1006.6,3.4,22.6,17.3,63.4,8,,253.4,11.5,995.4,12,1011.4,29.6,6.8,24.2
54471,2017,7,1004.5,3,26.3,26.2,76.7,7,,225.2,13.9,998.9,18,1014.1,33.7,6.8,70.3
54471,2017,8,1006.3,2.6,25.2,25.2,77.6,13,,236,14.9,984.5,14,1011.9,34.1,9,79.8
54471,2017,9,1011.8,3.1,20.7,17.7,71.2,5,,215.1,15.6,989.4,9.7,1021.8,27.6,10.3,12.3
54471,2017,10,1023,3.6,11.6,9.1,63.1,6,,188.4,15.7,1007.6,-3.1,1032.7,25.7,9.3,13.5
54471,2017,11,1023,3.8,2.6,4.5,52.1,2,,198,14.3,1005.8,-11,1035,16.8,9.3,10.9
54471,2017,12,1026.6,3.1,-5,2.4,52.4,0,,193.3,15.9,1009.7,-14.2,1032.6,8.3,9.2,6.4
54471,2018,1,1026.8,3,-8.9,1.8,51.2,1,,205.6,16.8,1012.6,-15.2,1036,7.1,9.8,7.2
54471,2018,2,1024.7,3,-6.1,2.1,50.2,1,,201.2,17.1,1004.2,-14.2,1034.4,6.9,11.1,10.9
54471,2018,3,1020.3,4.8,3.2,4.6,56.1,6,,225.2,16.4,1007.8,-8.3,1027.1,16,9.8,0.4
54471,2018,4,1014,4.8,11.6,7.6,55.2,7,,240,17.1,992.6,-0.6,1021.2,26.2,10.1,48.5
54471,2018,5,1009.2,4,18.3,12.6,60.4,3,,270.5,17.8,998.4,4.4,1021.6,25.7,10.7,20
54471,2018,6,1004.7,3.6,22.8,19.4,70.9,8,,271.8,14.5,997.8,9.9,1014.8,30.8,8.2,1.2
54471,2018,7,1005.9,3,26.7,28.2,80.8,7,,216.2,12.5,995.5,19.2,1010.5,36.5,7.3,69.6
54471,2018,8,1007.1,2.9,25.7,26.6,81.1,6,,227.2,15.4,994.8,10.4,1018.5,31.5,8.3,105.6
54471,2018,9,1013,2.7,19.3,16.2,71.5,6,,241.8,17.1,1001.8,4.6,1020.3,28.7,11.9,27
54471,2018,10,1019.3,3,11.7,8.7,60.8,3,,256.4,17.7,1012,-2.6,1030.1,23.5,10.3,18.4
54471,2018,11,1024.3,3,4,5.2,59.3,2,,180.1,16.6,1007.8,-10.7,1032.9,20,9.8,15.2
54471,2018,12,1029.9,3,-5,2.7,54.2,4,,198.2,14,1009.7,-17.3,1034.9,5.7,8.7,1.3
54471,2019,1,1028,2.9,-5,2.4,54.7,0,,210.3,18.1,998.1,-10.5,1027.2,4.5,11.4,0.6
54471,2019,2,1026.3,3.1,-4.1,2.5,50.1,2,,183.4,16,997.1,-11.2,1026.6,4.9,8.7,6.8
54471,2019,3,1016.63,4.05,4.93,4.58,53,3,,243.3,19.3,1000.7,-9,1022.9,16.9,12,1.8
54471,2019,4,1014.2,4.3,11.2,6.9,51.9,3,,254.2,15.7,982.5,3.6,1013.3,21.1,9.8,15.2
54471,2019,5,1008.4,4.2,18.9,11.7,54.4,5,,317.4,21.7,987.7,8.1,1008.8,26.5,11.8,91.5
54471,2019,6,1005.4,3.2,22.1,19.1,73.1,10,,228,17.6,982.8,13.2,1002.4,29.1,9.2,62.9
54471,2019,7,1003.4,3,26.3,28,81.4,10,,224,13.1,986,19.9,1004.2,33.1,7.4,69.8
54471,2019,8,1005.6,2.6,24.6,26.6,85.7,16,,178.2,17.1,985.2,16.8,1004,30.3,8.4,90.8
54471,2019,9,1015.2,3,20.6,18.3,74.6,6,,230.6,13.7,994.6,14.9,1013.1,28.7,8.6,32.2
54471,2019,10,1020.1,3.5,12.5,9.8,64.1,4,,225.6,20,1001.1,1.1,1021.8,23.9,11.9,10.9
54471,2019,11,1024.6,3.5,2.9,4.6,55.6,9,,178.8,16.1,997.6,-0.1,1025.9,18.9,8.4,4.9
54471,2019,12,1026.6,3.4,-3.9,3.2,64.6,5,,181,17.4,1000.3,-10.7,1025.1,10.2,10.5,7.1
54471,2020,1,1027,2.8,-5.6,2.6,64.6,1,,192.6,14.2,1006.6,-10.3,1024.8,5,8.5,4.6
54471,2020,2,1025.8,3.7,-2.6,3.7,68.2,5,,167.8,18.6,996.2,-17,1035.6,7.6,10.8,11.3
54471,2020,3,1017.8,3.7,4.5,4.8,58.1,4,68.57,228.4,16.9,993.5,-6.7,1017.9,13.1,10.3,6
54471,2020,4,1016.5,4.1,10.6,6.4,48.7,4,95.86,345,21.9,982.1,2.4,1013.5,19.5,13.1,9.7
54471,2020,5,,,,,,,,,15.4,990.5,8.5,1016.5,27.2,8.9,17.8
54471,2020,6,1004.4,3.2,23.3,19.3,68.6,7,85.75,372.6,14.5,978.1,12.4,1003.7,30.4,8.2,33.8
54471,2020,7,1005.6,2.7,25.3,23.8,74.3,4,78.46,365.8,11.7,987.6,18.5,1004.5,30.1,6.9,61.3
54471,2020,8,1005,2.9,25.2,25.8,80.2,15,61.96,282.7,15.2,991.5,19.5,1005.3,31,9.5,38.7
54471,2020,9,1011.8,2.4,19.6,17.2,75.1,13,70.16,288.6,13.9,995.4,12.2,1012.9,29.4,8,6
54471,2020,10,1020.7,1.8,12.5,9.2,61.5,4,74.34,285.2,20,1001.2,3.7,1018.9,28,11.1,40.7
54471,2020,11,1025.7,2,3.9,5.4,59.8,3,69.93,232.4,15.5,994.1,-3.1,1022.6,19.4,9.4,8.4
54471,2020,12,1027.98,1.7,-5.55,2.4,54.7,1,73.47,217.7,18.4,1005.9,-9.8,1025.2,8.9,9.7,3.4
54497,2005,1,1023.4,2.8,-7.3,2.2,59,3,64,193.6,15.4,1006.5,-7.4,1024.9,6.2,8.3,3.2
54497,2005,2,1025.1,3.1,-6.4,2.3,56,5,63,190.2,18.6,999.1,-8.4,1021.1,10.1,9.6,5.4
54497,2005,3,1019.3,3.2,0.8,3.7,56,1,68,251.6,28.8,988.8,-8.5,1020.2,14.3,13.3,56.2
54497,2005,4,1011.3,3,9.7,7.7,65,9,51,203.8,14.8,990.9,2.9,1016.8,23.4,9.8,30.2
54497,2005,5,1008.9,2.5,14.4,11.7,73,12,58,257.8,16,982.8,8.8,1006.4,29.2,9,20
54497,2005,6,1003.1,1.8,19.2,19.5,88,16,24,107.2,12.2,987,15.1,1003.4,31.5,7.4,18.5
54497,2005,7,1003.8,1.7,23.4,25.1,87,14,25,111,16.4,982.8,17.7,1000.9,34.5,9.2,88.4
54497,2005,8,1006.3,2.2,23,25.4,91,15,30,124.9,15.3,981.8,19.5,1005.5,31,9.4,44.4
54497,2005,9,1014.4,2.3,19.4,18.4,82,6,54,200.4,14.1,996.1,13.3,1014.3,31.1,8,35.1
54497,2005,10,1019.4,2.7,11.5,10,72,6,65,222.7,16.7,998.9,0.7,1019.5,22.6,9.2,28.7
54497,2005,11,1019.4,2.5,4.6,6.2,67,5,65,190.9,18.2,1004.2,-3.8,1023.5,16.9,10.2,0.1
54497,2005,12,1025.8,3.1,-8.2,1.9,56,3,70,200.9,16.9,1002.9,-5.1,1026.4,8.3,8.3,6.4
54497,2006,1,1026.1,2.5,-5.6,2.5,59,5,55,165.5,18.8,1006.6,-14.2,1032.7,7,10.7,3
54497,2006,2,1025.8,3.6,-4.7,3,63,7,57,171,15.9,997.4,-8.8,1028.5,10.7,9,0.5
54497,2006,3,1015.8,2.9,1.4,4.4,65,5,56,207.2,14.7,996.5,-0.9,1019.5,13.8,8.7,6.8
54497,2006,4,1010.1,3.2,7.8,7.4,70,12,48,192.7,14,987.4,3.8,1011.7,23,9.6,10.4
54497,2006,5,1010.6,2.8,15.8,13.4,76,8,57,255.1,14.9,987.9,8.9,1006.8,25.3,8.3,42.2
54497,2006,6,1004.7,2.1,19,19.8,91,13,37,167.1,14.4,989.8,12.9,1005.5,25.6,8.7,27.4
54497,2006,7,1004.2,1.6,22.2,24.5,91,15,23,105.9,16.8,982.2,18.1,1001.8,31,9.8,25.4
54497,2006,8,1007.4,1.9,24.5,27.5,90,11,34,137,13.5,986,17.1,1003.7,31,8,35.7
54497,2006,9,1014.2,2.2,19.1,17.1,79,2,66,244.3,16,996.5,13,1014,29.2,9.3,6.8
54497,2006,10,1017.7,2.5,14.4,13.1,78,7,48,163.5,16.5,997.1,5.5,1016.1,25,9.8,14.1
54497,2006,11,1019.4,3,4.3,5.8,64,6,55,163.3,16.1,1000.2,-4.8,1020.3,19.4,10.1,3.2
54497,2006,12,1026.5,2.9,-3.2,3.2,64,3,49,141.9,18.2,1001.5,-12,1026.9,12.1,9.8,6.5
54497,2007,1,1026.1,2.5,-4.3,3,67,3,56,168.3,17.9,997.3,-11.8,1028.4,6.9,10.5,
54497,2007,2,1020.5,2.6,0.3,4.2,66,3,58,174.8,18,982.9,-9.7,1026.1,9.1,10,6
54497,2007,3,1017.2,2.9,2.9,5.5,70,9,52,192.1,21.6,988.2,-5.4,1025.6,20,11.6,4.6
54497,2007,4,1014.2,3,9,8.1,71,8,52,206,18.2,986.8,0.7,1017.5,24.5,11.2,78.6
54497,2007,5,1005.5,2.6,16,13.3,75,10,51,228.7,14,989.9,8.1,1007.4,27.9,8.2,45.9
54497,2007,6,1007,2,21.3,20.3,82,6,55,245.9,15.8,982.9,13.4,1001,33.5,9.9,13.5
54497,2007,7,1003.3,1.8,22.8,25,91,12,31,139.8,17.4,984.8,17.7,1000.6,30.4,9.7,81.3
54497,2007,8,1006.2,2,23.9,27.1,92,18,30,125.7,14.3,990.2,15.7,1007.9,33.5,8.3,59.7
54497,2007,9,1012.1,2.1,20.1,18.6,80,7,56,208.7,13.7,994.7,14.9,1011.6,27.2,7.9,21.5
54497,2007,10,1019.3,2.6,11.3,10.4,75,6,50,170.6,17.6,988.8,1.5,1014.4,23.3,10.5,18.1
54497,2007,11,1023.5,3,2.3,4.8,62,7,55,164.2,18,999,-6.6,1028,17.1,10.8,10.5
54497,2007,12,1022.4,2.2,-3.8,3.1,67,3,61,175.6,18.5,999.3,-15,1024.8,8.5,9.9,1.8
54497,2008,1,1027.6,3.6,-6.6,1.7,44,1,76,228.5,17,1000.6,-15.4,1026,6.5,9.8,2.3
54497,2008,2,1024.7,2.9,-4.6,2.2,50,1,67,208.9,16.3,994.4,-11.4,1023.1,8.9,9.6,4.8
54497,2008,3,1017.3,2.6,4,5.2,65,3,52,191.9,19,986.7,-7.8,1025,12.1,9.4,10.1
54497,2008,4,1013.5,2.5,10.5,8.1,66,4,50,199.1,17.4,990.2,1.3,1019,18.2,10.3,17.5
54497,2008,5,1008.3,2.2,13.9,12.6,81,16,38,170.9,17.3,985.8,7.8,1009.3,29.4,8.9,23.2
54497,2008,6,1007.9,2,19.5,18.3,82,9,40,180.8,12.2,990.1,10.6,1009.4,29.3,7.9,21.9
54497,2008,7,1004.8,1.9,23,25.9,93,17,27,123.4,17.9,985.7,18.8,1003.3,33.1,10.1,19.8
54497,2008,8,1006.6,2.1,23.2,24.2,86,11,57,242.2,16,987.8,17.3,1005.9,30.5,10.1,59.2
54497,2008,9,1012.9,2.1,19.2,17.3,77,5,64,237.1,16,997.4,10,1014,27.8,8.8,26.1
54497,2008,10,1017.4,2.3,13.1,10.8,69,4,53,180.3,17.8,998,1.1,1027.1,23.9,11.6,33.2
54497,2008,11,1021.2,2.3,3.2,5,61,1,68,202.7,16.9,994.5,-2.8,1026,16.8,10.2,4.1
54497,2008,12,1022.9,3,-4.2,3,59,2,56,162.6,18.1,989.4,-13.5,1025.3,11.7,10.4,2.4
54497,2009,1,1025,2.8,-5.8,2.5,58,2,60,179.9,16.6,1006.1,-16,1032,5,9.4,0.9
54497,2009,2,1020.1,3,-1.7,3.4,60,5,59,177.9,15.3,1000.9,-11.3,1022.4,9.5,8.4,7.4
54497,2009,3,1018.5,3.1,2.2,4.5,61,6,56,206.9,16.8,999.2,-5.7,1018.7,18.2,9.8,
54497,2009,4,1014,2.5,9.2,8.2,72,7,55,218.4,19,987.6,2.4,1017.3,22,10.7,7.8
54497,2009,5,1010.6,2.3,16.5,13.2,73,6,45,202.6,19.9,989.4,7.3,1006.2,28,12.9,25.3
54497,2009,6,1002.7,2.4,19.3,18.7,84,19,24,106.1,15.9,983.3,11.6,1001.8,28.7,9.2,156.7
54497,2009,7,1003.6,2,22.7,22.7,84,12,37,165.7,14.5,986.5,17.1,1001,31.4,9.1,92.8
54497,2009,8,1007.8,2.2,24.2,22.7,76,6,63,266,12.1,984.2,19.7,1006.3,30.8,7.1,105
54497,2009,9,1013.3,2.3,18.8,16,75,7,58,213.5,17.2,995.4,10.2,1014.2,27.7,9.1,36.2
54497,2009,10,1015.5,2.5,12.4,9.9,71,8,60,204,15.6,994,5.8,1018.9,20.3,8.8,4.6
54497,2009,11,1023.5,3.6,1.4,5,65,4,52,153.6,17.2,999.5,-4.9,1024,17.2,10,28.2
54497,2009,12,1023.1,3,-6.4,2.7,63,8,59,170.3,18,1009.6,-11.5,1027.9,8,10.5,3.9
54497,2010,1,1024.3,3.2,-8.5,2.3,63,4,58,175.5,17.4,1008.6,-15.1,1029.2,3.7,10.3,1.2
54497,2010,2,1021.8,3.5,-3.9,2.9,56,10,49,147,17.1,1001,-15.1,1026.6,7,10,
54497,2010,3,1020,3.6,0.9,3.8,56,7,49,183.9,16,996,-6,1020.6,19.3,9.1,6.6
54497,2010,4,1016.4,3,7,6.4,64,11,40,159.6,19.6,985.9,0.7,1012.5,21.9,11,53.9
54497,2010,5,1008.7,2.8,14.8,12.5,75,13,38,171.8,15.1,988.5,10.4,1009.1,27.4,8.8,0.2
54497,2010,6,1008.6,2,20.9,18.5,77,10,52,234.6,18.9,986.2,13.2,1006.6,28.3,10.7,39.7
54497,2010,7,1005.1,2.2,24,26.2,88,19,32,145.4,15.4,980.2,19.1,1001.8,29.9,9.7,94.4
54497,2010,8,1008.1,2.3,23.5,26.3,91,15,32,135.3,13.7,982.7,15.6,1006.3,30.8,8.7,38.5
54497,2010,9,1012.6,2.3,19.4,19.4,83,7,48,176.8,18.4,994.5,12.9,1011.1,28.8,10.1,42.9
54497,2010,10,1019.1,2.9,10.7,9.7,71,4,72,246.5,15.4,999.5,1.1,1016,22.2,9.9,28.1
54497,2010,11,1019.9,3,2.8,5.5,68,9,51,150.7,16,993.6,-7.2,1022.2,15.8,9.9,24.4
54497,2010,12,1017.4,3.4,-5.9,3,64,6,57,164.9,16.9,1000.5,-13.7,1029,6.8,10.3,9.9
54497,2011,1,1027.7,3.4,-10.1,1.4,51,1,82,245,16.8,1004.3,-13.5,1030.3,5.2,10.1,3.2
54497,2011,2,1022.5,2.9,-2.6,3.3,63,2,57,165.6,20.9,997.5,-15,1029.2,9.4,12.3,8.2
54497,2011,3,1020.3,3,1.5,3.7,54,2,76,284.3,30.4,986.4,-5.3,1023.5,18.4,16.8,14.9
54497,2011,4,1012.7,3,8.4,6.4,60,6,56,223.5,22.3,989.3,0.3,1013.3,20,13.4,14.5
54497,2011,5,1008.6,2.5,15.4,11.7,68,8,56,250.2,19.7,982.4,9.3,1009.2,27,9.7,28.4
54497,2011,6,1005.1,2.1,18.8,18.6,87,11,33,147,15.2,985.5,14,1006.1,32,8.3,6.4
54497,2011,7,1003.9,2,23.5,24.6,86,15,31,140.9,15.8,978.8,19.6,1000,34.6,9.9,85
54497,2011,8,1006.8,2,23.7,25.3,88,15,41,174.7,17.5,984.7,17.7,1001.7,33.3,12.7,29.8
54497,2011,9,1013.1,2.7,18.1,14.6,70,6,63,232.1,14.5,994.6,12.8,1011.8,27.8,11.9,3.8
54497,2011,10,1019.6,2.2,11.5,9.7,71,7,64,217.8,18.9,995.9,5.1,1018.2,24,15.7,3.2
54497,2011,11,1022.5,3.2,5.5,6.3,64,9,60,177.4,15.6,994.4,-4.6,1018.6,16.6,11.5,28.5
54497,2011,12,1028,3,-5.6,2.1,50,2,71,206.3,20.6,996.9,-8.1,1023.8,12.7,13.3,2.2
54497,2012,1,1026.8,2.8,-8.2,1.6,47,1,69,207,21,1000.8,-9.9,1025.4,9.2,13.7,0.9
54497,2012,2,1024.1,2.9,-6.4,2.1,52,3,72,223.8,20.3,998.7,-10.3,1025.3,8.3,13.5,6.6
54497,2012,3,1019.3,3,1.2,3.9,57,6,60,224.7,18.9,996.6,-3,1020.6,20.5,11.3,0.9
54497,2012,4,1011.6,2.8,8.6,7.5,65,9,52,208.9,18.1,998.1,3.4,1011.6,24.5,10.7,13.9
54497,2012,5,1009.5,2.2,16.8,12.3,67,7,65,289.4,19.9,980.9,7.3,1009.3,31.3,9.6,51.4
54497,2012,6,1005.7,2,20,18.1,78,12,44,195.9,15.3,990.6,14.8,1001.9,30.8,8.5,31.4
54497,2012,7,1003.5,2,22.8,24.4,89,15,26,117,16.6,987,18.8,1002.1,33.5,9.6,49.4
54497,2012,8,1007.3,2.1,23.5,23.5,81,13,53,221.9,12.1,987.8,20.4,1006.6,33,7.1,42.6
54497,2012,9,1012.7,2.2,18.3,16.2,78,8,60,222.5,21.8,994.1,7.4,1014.3,28.9,12.6,17.8
54497,2012,10,1017.1,2.6,11,9.2,68,6,72,246.1,22.4,997.6,3.9,1021.2,23.5,12.4,17.9
54497,2012,11,1018.5,2.9,1.5,4.6,65,7,68,200.6,16.5,1001.7,0,1020,15.7,9.9,15.3
54497,2012,12,1025,2.9,-8.9,2.1,60,10,66,189.6,17.8,998.4,-6.7,1026.7,8.2,9.9,3
54497,2013,1,1026.1,2.5,-8.6,2.3,64,7,57,170.1,20.2,1002.6,-10.4,1028.2,8,11.6,8.5
54497,2013,2,1025.2,2.9,-6,2.6,60,11,57,170.4,18.8,1001.5,-11.2,1025.5,9.7,11.3,12.4
54497,2013,3,1017.8,3.1,0,3.9,62,6,63,236.6,20.8,998.6,-6,1023.9,17.5,11.2,
54497,2013,4,1011.8,3.2,6.8,5.5,58,10,66,262.7,20.1,981.5,0.8,1021.2,26.5,11.8,52.9
54497,2013,5,1009.4,2.3,14.9,12.8,77,9,59,264.3,19.6,982.4,8,1008.1,27.3,9.6,28.4
54497,2013,6,1006.4,1.8,20.8,19.3,80,12,44,195,14.4,985.8,15.3,1002.2,28.4,8.4,11.7
54497,2013,7,1001.3,2.1,23.4,25.7,90,20,29,132.1,17.6,981.6,17.6,1004.4,36.6,9.7,29.5
54497,2013,8,1004.4,2.3,24,25.7,85,13,43,181.1,18.1,987.5,19.7,1004.9,31.9,9,49.2
54497,2013,9,1013.9,2.4,18.9,16.6,76,10,65,240.5,13.9,996.9,15.6,1018.5,28.4,7.4,23.3
54497,2013,10,1019.6,2.9,11.9,9.5,68,6,75,254.9,24.8,991.6,4.3,1021.9,23.6,13.8,18
54497,2013,11,1018.7,2.9,3.4,5.5,65,10,54,159.5,19.3,1003.7,-10.5,1026.4,18,11.7,25
54497,2013,12,1021.5,2.9,-4,3,62,4,65,187.3,17.1,1002.8,-12.7,1026.9,9.4,10,4.8
54497,2014,1,1024.5,3,-5.2,2.5,58,5,63,188.4,16.7,1007,-18.8,1029.9,7.4,10.4,2.6
54497,2014,2,1026,3.2,-2.9,2.6,49,2,59,177.9,20.2,998.6,-9.3,1026.7,7.8,9.2,13.4
54497,2014,3,1018.4,3.1,4.3,5.1,58,2,64,237.6,15.4,999.1,-6,1021.2,19.8,8.4,2.5
54497,2014,4,1015.7,2.5,10.8,8.3,66,4,64,257.3,20.2,991.1,5,1013.6,24.5,11,23.2999
54497,2014,5,1007.3,2.8,15.3,12.5,72,13,59,261.7,21.3,976.6,8.1,1013.2,27.3,9.5,48.6
54497,2014,6,1004.7,2.3,21.1,19,78,10,47,209.5,21.4,986.8,16.3,1002.2,31.3,11.4,23.7
54497,2014,7,1004.8,2.4,23.5,22.9,80,12,45,202.3,15.5,988.9,18.6,1004.3,32.1,7.3,32.5
54497,2014,8,1007.1,2.1,23.4,22.2,79,8,62,261.2,17.8,981.3,18.1,1003.6,33,9.5,26.8
54497,2014,9,1012.5,2.6,18.4,14.5,69,4,72,267.4,17.9,983.4,10.4,1013.3,30.1,10.9,8
54497,2014,10,1018.7,3,12.2,9.3,64,4,57,195.6,17.2,999.2,-0.9,1025,24.6,10.2,7.4
54497,2014,11,1020.5,2.7,4.3,5.4,65,8,60,176.6,20,996.3,-7.1,1025.3,16.8,12,4.9
54497,2014,12,1023.7,2.8,-7.5,2.1,58,5,68,196.3,18.6,1000,-9.1,1024.5,12,11.6,2.3
54497,2015,1,1024.7,3,-5.9,2.4,58,5,67,202.7,18.9,1004.8,-10.5,1026.8,8.3,10.3,7
54497,2015,2,1021.3,2.9,-3.3,3.1,61,4,59,177.5,19.6,993.2,-9.1,1025.4,11.2,11.6,2.4
54497,2015,3,1020.2,2.7,1.7,4.5,63,5,63,234.8,18.2,1000.6,-4.7,1017.2,16.5,10.5,0
54497,2015,4,1014.1,3.3,10,6.9,57,5,58,233.1,16.9,983.8,5.7,1010.8,28.8,9.5,9.3
54497,2015,5,1007,2.7,15.5,10.7,62,8,69,309.8,18.6,987.9,10.5,1010.3,29.7,9.9,21.2999
54497,2015,6,1005,2.2,19.7,17.9,79,14,43,192.4,16.9,988,12.9,1004.3,34,7.8,5.4
54497,2015,7,1004.9,2.1,23,21.6,78,10,43,195.1,20.6,985.8,19.1,1000.4,33.5,10.5,26.6
54497,2015,8,1006.4,2.2,23.3,23.7,84,13,50,209.8,15.2,986.2,16.8,1010.6,31.1,8.3,113.6
54497,2015,9,1013.3,2.2,19.1,15.7,72,5,71,261.2,13.9,994.2,14.5,1010.7,28.3,8.5,2
54497,2015,10,1017.2,2.4,10.7,9.2,69,7,59,202.2,19,1002.1,4.4,1021.5,21.9,10.9,41.4
54497,2015,11,1023.6,3.4,3.4,6.3,73,11,38,111.2,20.3,1001.2,-6,1024.1,18.8,11.8,5.4
54497,2015,12,1024.8,2.7,-2.7,3.6,68,7,48,138.9,16.2,1000.3,-10.2,1025.3,9,8.9,0.9
54497,2016,1,1025.4,3.2,-8.4,2,54.3,2,,,,,,,,,
54497,2016,2,1023,2.5,-3.4,3,59.8,5,,194,,,,,,,
54497,2016,3,1019.7,2.7,3.8,5,62.4,2,,228,,,,,,,
54497,2016,4,1011.5,2.8,10.8,8,63.5,10,,,,,,,,,
54497,2016,5,1008.8,2.5,15.8,13,74.3,10,,222,,,,,,,
54497,2016,6,1005.3,2.3,20.8,19.5,80.9,8,,189,,,,,,,
54497,2016,7,1005.4,2.1,23.9,25.8,87.5,14,,128,,,,,,,
54497,2016,8,1005,2.2,24.5,26.1,84,13,,188,,,,,,,
54497,2016,9,1012.2,2.2,19.5,19,83.2,9,,148,,,,,,,
54497,2016,10,1019,3,11.8,9.5,65,5,,171,,,,,,,
54497,2016,11,1022.5,2.9,2.2,4.8,61.9,6,,132,,,,,,,
54497,2016,12,1024.5,3,-3,3.5,65.8,5,,140,,,,,,,
54497,2017,1,1025.3,3,-5.5,2.5,56.7,5,,171.6,,,,,,,
54497,2017,2,1023,3.4,-3.1,3,58.4,5,,171.9,,,,,,,
54497,2017,3,1018.5,2.93,3.53,4.45,57.78,1,,206,,,,,,,
54497,2017,4,1010.45,2.87,10.87,7.81,62.43,6,,230.2,,,,,,,
54497,2017,5,1009.72,2.38,16.09,12.12,67.56,4,,257.3,,,,,,,
54497,2017,6,1006.3,2.4,21,17.1,69.2,6,,237.5,,,,,,,
54497,2017,7,1004.5,2.3,25,26.9,85.5,13,,132.3,,,,,,,
54497,2017,8,1005.8,2.1,23.8,24.3,81.7,13,,198.2,,,,,,,
54497,2017,9,1011.43,2.18,19,17.45,78.9,7,,190.1,,,,,,,
54497,2017,10,1020.9,2.7,11.7,9,64.1,4,,210,,,,,,,
54497,2017,11,1021.4,3.3,1.9,4.5,55.1,8,,170.7,,,,,,,
54497,2017,12,1024.8,2.6,-6.1,2.3,56.6,1,,169,,,,,,,
54497,2018,1,1024.2,2.9,-8.4,1.8,50.4,2,,191.9,,,,,,,
54497,2018,2,1022.6,2.7,-5.9,2.2,53.6,4,,193.4,,,,,,,
